"id","account_id","classification_id","assigned_by","assignment_type","confidence_score","notes","batch_id","is_active","created_at","updated_at"
"5601","6","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5602","508","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5603","1178","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5604","1179","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5605","1186","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5606","1188","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5607","317","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5608","318","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5609","1192","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5610","319","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5611","321","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5612","1194","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5613","324","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5614","1215","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5615","1221","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5616","325","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5617","1066","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5618","1067","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5619","962","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5620","968","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5621","330","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5622","1091","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5623","1103","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5624","1037","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5625","1195","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5626","1199","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5627","331","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5628","337","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5629","985","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5630","339","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5631","346","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5632","960","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5633","951","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5634","347","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5635","815","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5636","1075","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5637","352","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5638","969","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5639","840","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5640","973","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5641","354","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5642","1227","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5643","1095","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5644","1096","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5645","921","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5646","998","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5647","924","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5648","978","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5649","359","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5650","365","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5651","1181","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5652","979","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5653","982","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5654","369","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5655","373","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5656","398","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5657","451","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5658","452","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5659","453","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5660","463","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5661","479","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5662","483","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5663","488","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5664","1036","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5665","1237","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5666","5","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5667","8","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5668","1090","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5669","10","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5670","295","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5671","302","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5672","1102","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5673","513","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5674","329","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5675","296","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5676","348","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5677","507","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5678","509","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5679","356","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5680","842","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5681","342","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5682","957","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5683","446","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5684","364","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5685","363","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5686","1046","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5687","371","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5688","965","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5689","1083","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5690","1218","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5691","306","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5692","700","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5693","701","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5694","456","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5695","1159","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5696","455","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5697","484","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5698","307","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5699","485","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5700","308","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5701","313","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5702","503","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5703","297","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5704","1244","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5705","1226","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5706","1171","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5707","915","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5708","1176","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5709","1196","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5710","936","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5711","938","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5712","1214","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5713","610","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5714","1238","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5715","1065","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5716","699","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5717","707","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5718","961","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5719","1079","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5720","1081","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5721","941","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5722","1082","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5723","942","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5724","947","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5725","841","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5726","299","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5727","980","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5728","914","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5729","923","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5730","925","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5731","927","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5732","1157","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5733","930","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5734","932","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5735","1233","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5736","933","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5737","1167","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5738","1236","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5739","940","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5740","950","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5741","1225","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5742","996","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5743","1169","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5744","1180","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5745","1184","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5746","1187","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5747","1080","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5748","1035","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5749","1216","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5750","1071","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5751","1072","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5752","1074","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5753","1076","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5754","970","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5755","1094","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5756","1149","4",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:02:59.1+00","24/9/2025 04:05:09.1+00"
"5921","158","2",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:01+00","24/9/2025 04:05:09.1+00"
"5922","1537","2",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:01+00","24/9/2025 04:05:09.1+00"
"5923","1557","2",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:01+00","24/9/2025 04:05:09.1+00"
"5782","156","7",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:00.1+00","24/9/2025 04:05:09.1+00"
"5783","158","7",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:00.1+00","24/9/2025 04:05:09.1+00"
"5784","1947","7",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:00.1+00","24/9/2025 04:05:09.1+00"
"5785","1568","7",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:00.1+00","24/9/2025 04:05:09.1+00"
"5786","1486","7",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:00.1+00","24/9/2025 04:05:09.1+00"
"5787","1510","7",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:00.1+00","24/9/2025 04:05:09.1+00"
"5788","1927","7",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:00.1+00","24/9/2025 04:05:09.1+00"
"5789","1627","7",,"auto",,,"0d2f5e2f-0ffe-4cb3-b73f-254812f20be6","f","24/9/2025 04:03:00.1+00","24/9/2025 04:05:09.1+00"
