Template File,Linked File,Type,Selector,Usage Count,Status
dashboard.html,dashboard.css,CSS,.search-highlight,0,Unused
dashboard.html,dashboard.css,CSS,.stats-card,4,Used
dashboard.html,dashboard.css,CSS,.stats-grid,0,Unused
dashboard.html,dashboard.css,CSS,.stats-icon,0,Unused
dashboard.html,dashboard.css,CSS,.stats-label,0,Unused
dashboard.html,dashboard.css,CSS,.stats-number,0,Unused
dashboard.html,dashboard.css,CSS,.timestamp-display,0,Unused
dashboard.html,dashboard.css,CSS,.traceback-content,0,Unused
dashboard.html,dashboard.css,CSS,.util,0,Unused
list.html,list.css,CSS,#tagSelectorModal,0,Unused
list.html,list.css,CSS,.Selector,0,Unused
list.html,list.css,CSS,._SimpleNamespaces,0,Unused
list.html,list.css,CSS,.account-status-badge,0,Unused
list.html,list.css,CSS,.accounts-table,0,Unused
list.html,list.css,CSS,.action-buttons,0,Unused
list.html,list.css,CSS,.active,1,Used
list.html,list.css,CSS,.btn,16,Used
list.html,list.css,CSS,.btn-check,0,Unused
list.html,list.css,CSS,.btn-group,1,Used
list.html,list.css,CSS,.btn-outline-primary,8,Used
list.html,list.css,CSS,.btn-primary,1,Used
list.html,list.css,CSS,.btn-sm,5,Used
list.html,list.css,CSS,.card-body,2,Used
list.html,list.css,CSS,.css,0,Unused
list.html,list.css,CSS,.db-type-badge,0,Unused
list.html,list.css,CSS,.empty-data,0,Unused
list.html,list.css,CSS,.fade-in,0,Unused
list.html,list.css,CSS,.filter-tag,0,Unused
list.html,list.css,CSS,.filter-tags,0,Unused
list.html,list.css,CSS,.inactive,0,Unused
list.html,list.css,CSS,.loading-overlay,0,Unused
list.html,list.css,CSS,.locked,0,Unused
list.html,list.css,CSS,.mysql,0,Unused
list.html,list.css,CSS,.oracle,0,Unused
list.html,list.css,CSS,.page-item,5,Used
list.html,list.css,CSS,.page-link,8,Used
list.html,list.css,CSS,.pagination,1,Used
list.html,list.css,CSS,.permission-buttons,0,Unused
list.html,list.css,CSS,.postgresql,0,Unused
list.html,list.css,CSS,.remove-tag,0,Unused
list.html,list.css,CSS,.search-filter-card,0,Unused
list.html,list.css,CSS,.spinner-border,1,Used
list.html,list.css,CSS,.sqlserver,0,Unused
list.html,list.css,CSS,.stats-info,0,Unused
list.html,list.css,CSS,.stats-text,0,Unused
list.html,list.css,CSS,.sync-btn,0,Unused
list.html,list.css,CSS,.table,1,Used
list.html,list.css,CSS,.tag-category-filter,0,Unused
list.html,list.css,CSS,.util,0,Unused
list.html,list.css,CSS,.view-permissions-btn,0,Unused
list.html,tag_selector.css,CSS,#tagSelectorModal,1,Used
list.html,tag_selector.css,CSS,.Selector,0,Unused
list.html,tag_selector.css,CSS,._SimpleNamespaces,0,Unused
list.html,tag_selector.css,CSS,.active,2,Used
list.html,tag_selector.css,CSS,.add,0,Unused
list.html,tag_selector.css,CSS,.category-company_type,0,Unused
list.html,tag_selector.css,CSS,.category-custom,0,Unused
list.html,tag_selector.css,CSS,.category-department,0,Unused
list.html,tag_selector.css,CSS,.category-environment,0,Unused
list.html,tag_selector.css,CSS,.category-filter-btn,0,Unused
list.html,tag_selector.css,CSS,.category-filter-group,0,Unused
list.html,tag_selector.css,CSS,.clear-search-btn,0,Unused
list.html,tag_selector.css,CSS,.css,0,Unused
list.html,tag_selector.css,CSS,.disabled,3,Used
list.html,tag_selector.css,CSS,.empty-state,0,Unused
list.html,tag_selector.css,CSS,.fade-in,0,Unused
list.html,tag_selector.css,CSS,.loading-spinner,0,Unused
list.html,tag_selector.css,CSS,.loading-state,0,Unused
list.html,tag_selector.css,CSS,.modal-body,4,Used
list.html,tag_selector.css,CSS,.no-tags-placeholder,0,Unused
list.html,tag_selector.css,CSS,.remove,0,Unused
list.html,tag_selector.css,CSS,.remove-tag,0,Unused
list.html,tag_selector.css,CSS,.removing,0,Unused
list.html,tag_selector.css,CSS,.search-highlight,0,Unused
list.html,tag_selector.css,CSS,.selected,0,Unused
list.html,tag_selector.css,CSS,.selected-tag,0,Unused
list.html,tag_selector.css,CSS,.selected-tag-badge,0,Unused
list.html,tag_selector.css,CSS,.selected-tags-area,1,Used
list.html,tag_selector.css,CSS,.selected-tags-display,1,Used
list.html,tag_selector.css,CSS,.selected-tags-list,0,Unused
list.html,tag_selector.css,CSS,.slide-in-right,0,Unused
list.html,tag_selector.css,CSS,.tag-action-btn,0,Unused
list.html,tag_selector.css,CSS,.tag-actions,0,Unused
list.html,tag_selector.css,CSS,.tag-category,0,Unused
list.html,tag_selector.css,CSS,.tag-category-badge,0,Unused
list.html,tag_selector.css,CSS,.tag-category-filter,1,Used
list.html,tag_selector.css,CSS,.tag-description,0,Unused
list.html,tag_selector.css,CSS,.tag-details,0,Unused
list.html,tag_selector.css,CSS,.tag-display-badge,0,Unused
list.html,tag_selector.css,CSS,.tag-icon,0,Unused
list.html,tag_selector.css,CSS,.tag-info,0,Unused
list.html,tag_selector.css,CSS,.tag-item,0,Unused
list.html,tag_selector.css,CSS,.tag-list-area,1,Used
list.html,tag_selector.css,CSS,.tag-meta,0,Unused
list.html,tag_selector.css,CSS,.tag-search-area,1,Used
list.html,tag_selector.css,CSS,.tag-search-input,0,Unused
list.html,tag_selector.css,CSS,.tag-selector-container,1,Used
list.html,tag_selector.css,CSS,.tag-stat-item,4,Used
list.html,tag_selector.css,CSS,.tag-stat-label,4,Used
list.html,tag_selector.css,CSS,.tag-stat-number,4,Used
list.html,tag_selector.css,CSS,.tag-stats,1,Used
list.html,tag_selector.css,CSS,.tag-status,0,Unused
list.html,tag_selector.css,CSS,.util,0,Unused
sync_records.html,sync_records.css,CSS,.Selector,0,Unused
sync_records.html,sync_records.css,CSS,._SimpleNamespaces,0,Unused
sync_records.html,sync_records.css,CSS,.action-buttons,0,Unused
sync_records.html,sync_records.css,CSS,.active,1,Used
sync_records.html,sync_records.css,CSS,.batch-btn,0,Unused
sync_records.html,sync_records.css,CSS,.batch-details-table,0,Unused
sync_records.html,sync_records.css,CSS,.bg-danger,0,Unused
sync_records.html,sync_records.css,CSS,.bg-info,5,Used
sync_records.html,sync_records.css,CSS,.bg-success,3,Used
sync_records.html,sync_records.css,CSS,.bg-warning,2,Used
sync_records.html,sync_records.css,CSS,.btn,9,Used
sync_records.html,sync_records.css,CSS,.btn-group,1,Used
sync_records.html,sync_records.css,CSS,.cancelled,0,Unused
sync_records.html,sync_records.css,CSS,.card-body,2,Used
sync_records.html,sync_records.css,CSS,.chart-container,0,Unused
sync_records.html,sync_records.css,CSS,.completed,0,Unused
sync_records.html,sync_records.css,CSS,.css,0,Unused
sync_records.html,sync_records.css,CSS,.details-btn,0,Unused
sync_records.html,sync_records.css,CSS,.details-content,0,Unused
sync_records.html,sync_records.css,CSS,.empty-data,0,Unused
sync_records.html,sync_records.css,CSS,.error-message,0,Unused
sync_records.html,sync_records.css,CSS,.fade-in,0,Unused
sync_records.html,sync_records.css,CSS,.failed,0,Unused
sync_records.html,sync_records.css,CSS,.filter-form,0,Unused
sync_records.html,sync_records.css,CSS,.form-control,0,Unused
sync_records.html,sync_records.css,CSS,.form-label,5,Used
sync_records.html,sync_records.css,CSS,.form-select,3,Used
sync_records.html,sync_records.css,CSS,.loading-overlay,0,Unused
sync_records.html,sync_records.css,CSS,.manual_batch,0,Unused
sync_records.html,sync_records.css,CSS,.manual_single,0,Unused
sync_records.html,sync_records.css,CSS,.manual_task,0,Unused
sync_records.html,sync_records.css,CSS,.modal-lg,0,Unused
sync_records.html,sync_records.css,CSS,.modal-xl,1,Used
sync_records.html,sync_records.css,CSS,.page-header,0,Unused
sync_records.html,sync_records.css,CSS,.page-item,5,Used
sync_records.html,sync_records.css,CSS,.page-link,5,Used
sync_records.html,sync_records.css,CSS,.pagination,1,Used
sync_records.html,sync_records.css,CSS,.retry-btn,0,Unused
sync_records.html,sync_records.css,CSS,.running,0,Unused
sync_records.html,sync_records.css,CSS,.scheduled_task,0,Unused
sync_records.html,sync_records.css,CSS,.search-filter-card,0,Unused
sync_records.html,sync_records.css,CSS,.stats-card,0,Unused
sync_records.html,sync_records.css,CSS,.stats-grid,0,Unused
sync_records.html,sync_records.css,CSS,.stats-icon,0,Unused
sync_records.html,sync_records.css,CSS,.stats-label,0,Unused
sync_records.html,sync_records.css,CSS,.stats-number,0,Unused
sync_records.html,sync_records.css,CSS,.status-badge,0,Unused
sync_records.html,sync_records.css,CSS,.success-message,0,Unused
sync_records.html,sync_records.css,CSS,.sync-records-table,0,Unused
sync_records.html,sync_records.css,CSS,.sync-type-badge,0,Unused
sync_records.html,sync_records.css,CSS,.table,1,Used
sync_records.html,sync_records.css,CSS,.time-display,0,Unused
sync_records.html,sync_records.css,CSS,.time-label,0,Unused
sync_records.html,sync_records.css,CSS,.util,0,Unused
sync_records.html,sync_records.css,CSS,.warning-message,0,Unused
list.html,list.css,CSS,.Selector,0,Unused
list.html,list.css,CSS,._SimpleNamespaces,0,Unused
list.html,list.css,CSS,.action-buttons,0,Unused
list.html,list.css,CSS,.btn,22,Used
list.html,list.css,CSS,.css,0,Unused
list.html,list.css,CSS,.dragover,0,Unused
list.html,list.css,CSS,.error-message,0,Unused
list.html,list.css,CSS,.file-upload-area,0,Unused
list.html,list.css,CSS,.instance-card,0,Unused
list.html,list.css,CSS,.json-input-area,0,Unused
list.html,list.css,CSS,.loading-overlay,0,Unused
list.html,list.css,CSS,.modal-xl,1,Used
list.html,list.css,CSS,.offline,0,Unused
list.html,list.css,CSS,.online,0,Unused
list.html,list.css,CSS,.search-filter-section,0,Unused
list.html,list.css,CSS,.status-indicator,0,Unused
list.html,list.css,CSS,.success-message,0,Unused
list.html,list.css,CSS,.table-hover,1,Used
list.html,list.css,CSS,.unknown,0,Unused
list.html,list.css,CSS,.util,0,Unused
list.html,tag_selector.css,CSS,#tagSelectorModal,1,Used
list.html,tag_selector.css,CSS,.Selector,0,Unused
list.html,tag_selector.css,CSS,._SimpleNamespaces,0,Unused
list.html,tag_selector.css,CSS,.active,2,Used
list.html,tag_selector.css,CSS,.add,0,Unused
list.html,tag_selector.css,CSS,.category-company_type,0,Unused
list.html,tag_selector.css,CSS,.category-custom,0,Unused
list.html,tag_selector.css,CSS,.category-department,0,Unused
list.html,tag_selector.css,CSS,.category-environment,0,Unused
list.html,tag_selector.css,CSS,.category-filter-btn,0,Unused
list.html,tag_selector.css,CSS,.category-filter-group,0,Unused
list.html,tag_selector.css,CSS,.clear-search-btn,0,Unused
list.html,tag_selector.css,CSS,.css,0,Unused
list.html,tag_selector.css,CSS,.disabled,3,Used
list.html,tag_selector.css,CSS,.empty-state,0,Unused
list.html,tag_selector.css,CSS,.fade-in,0,Unused
list.html,tag_selector.css,CSS,.loading-spinner,0,Unused
list.html,tag_selector.css,CSS,.loading-state,0,Unused
list.html,tag_selector.css,CSS,.modal-body,4,Used
list.html,tag_selector.css,CSS,.no-tags-placeholder,0,Unused
list.html,tag_selector.css,CSS,.remove,0,Unused
list.html,tag_selector.css,CSS,.remove-tag,0,Unused
list.html,tag_selector.css,CSS,.removing,0,Unused
list.html,tag_selector.css,CSS,.search-highlight,0,Unused
list.html,tag_selector.css,CSS,.selected,0,Unused
list.html,tag_selector.css,CSS,.selected-tag,0,Unused
list.html,tag_selector.css,CSS,.selected-tag-badge,0,Unused
list.html,tag_selector.css,CSS,.selected-tags-area,1,Used
list.html,tag_selector.css,CSS,.selected-tags-display,1,Used
list.html,tag_selector.css,CSS,.selected-tags-list,0,Unused
list.html,tag_selector.css,CSS,.slide-in-right,0,Unused
list.html,tag_selector.css,CSS,.tag-action-btn,0,Unused
list.html,tag_selector.css,CSS,.tag-actions,0,Unused
list.html,tag_selector.css,CSS,.tag-category,0,Unused
list.html,tag_selector.css,CSS,.tag-category-badge,0,Unused
list.html,tag_selector.css,CSS,.tag-category-filter,1,Used
list.html,tag_selector.css,CSS,.tag-description,0,Unused
list.html,tag_selector.css,CSS,.tag-details,0,Unused
list.html,tag_selector.css,CSS,.tag-display-badge,0,Unused
list.html,tag_selector.css,CSS,.tag-icon,0,Unused
list.html,tag_selector.css,CSS,.tag-info,0,Unused
list.html,tag_selector.css,CSS,.tag-item,0,Unused
list.html,tag_selector.css,CSS,.tag-list-area,1,Used
list.html,tag_selector.css,CSS,.tag-meta,0,Unused
list.html,tag_selector.css,CSS,.tag-search-area,1,Used
list.html,tag_selector.css,CSS,.tag-search-input,0,Unused
list.html,tag_selector.css,CSS,.tag-selector-container,1,Used
list.html,tag_selector.css,CSS,.tag-stat-item,4,Used
list.html,tag_selector.css,CSS,.tag-stat-label,4,Used
list.html,tag_selector.css,CSS,.tag-stat-number,4,Used
list.html,tag_selector.css,CSS,.tag-stats,1,Used
list.html,tag_selector.css,CSS,.tag-status,0,Unused
list.html,tag_selector.css,CSS,.util,0,Unused
create.html,create.css,CSS,.Selector,0,Unused
create.html,create.css,CSS,._SimpleNamespaces,0,Unused
create.html,create.css,CSS,.card-header,1,Used
create.html,create.css,CSS,.card-title,1,Used
create.html,create.css,CSS,.col-md-6,0,Unused
create.html,create.css,CSS,.css,0,Unused
create.html,create.css,CSS,.db-type-icon,0,Unused
create.html,create.css,CSS,.db-type-option,0,Unused
create.html,create.css,CSS,.db-type-selector,0,Unused
create.html,create.css,CSS,.empty,0,Unused
create.html,create.css,CSS,.error-message,0,Unused
create.html,create.css,CSS,.fade-in,0,Unused
create.html,create.css,CSS,.field-group,0,Unused
create.html,create.css,CSS,.field-group-title,0,Unused
create.html,create.css,CSS,.form-control,5,Used
create.html,create.css,CSS,.form-group,0,Unused
create.html,create.css,CSS,.form-label,8,Used
create.html,create.css,CSS,.form-select,2,Used
create.html,create.css,CSS,.form-text,4,Used
create.html,create.css,CSS,.help-text,0,Unused
create.html,create.css,CSS,.instance-form,0,Unused
create.html,create.css,CSS,.invalid-feedback,0,Unused
create.html,create.css,CSS,.is-invalid,0,Unused
create.html,create.css,CSS,.is-valid,0,Unused
create.html,create.css,CSS,.loading-overlay,0,Unused
create.html,create.css,CSS,.oracle-sid-row,0,Unused
create.html,create.css,CSS,.port-database-row,0,Unused
create.html,create.css,CSS,.preview-area,0,Unused
create.html,create.css,CSS,.row,5,Used
create.html,create.css,CSS,.slide-in,0,Unused
create.html,create.css,CSS,.submit-btn,0,Unused
create.html,create.css,CSS,.success-message,0,Unused
create.html,create.css,CSS,.tag-chip,0,Unused
create.html,create.css,CSS,.tag-preview,0,Unused
create.html,create.css,CSS,.tag-selector-area,0,Unused
create.html,create.css,CSS,.tag-selector-btn,0,Unused
create.html,create.css,CSS,.text-danger,5,Used
create.html,create.css,CSS,.util,0,Unused
create.html,create.css,CSS,.valid-feedback,0,Unused
statistics.html,statistics.css,CSS,.Selector,0,Unused
statistics.html,statistics.css,CSS,._SimpleNamespaces,0,Unused
statistics.html,statistics.css,CSS,.active,0,Unused
statistics.html,statistics.css,CSS,.card-body,8,Used
statistics.html,statistics.css,CSS,.chart-container,0,Unused
statistics.html,statistics.css,CSS,.chart-legend,0,Unused
statistics.html,statistics.css,CSS,.chart-legend-color,0,Unused
statistics.html,statistics.css,CSS,.chart-legend-item,0,Unused
statistics.html,statistics.css,CSS,.css,0,Unused
statistics.html,statistics.css,CSS,.data-updated,0,Unused
statistics.html,statistics.css,CSS,.db-type-badge,0,Unused
statistics.html,statistics.css,CSS,.empty-data,0,Unused
statistics.html,statistics.css,CSS,.fade-in,0,Unused
statistics.html,statistics.css,CSS,.highlight-stat,0,Unused
statistics.html,statistics.css,CSS,.inactive,0,Unused
statistics.html,statistics.css,CSS,.loading-overlay,0,Unused
statistics.html,statistics.css,CSS,.mysql,0,Unused
statistics.html,statistics.css,CSS,.oracle,0,Unused
statistics.html,statistics.css,CSS,.postgresql,0,Unused
statistics.html,statistics.css,CSS,.refresh-btn,0,Unused
statistics.html,statistics.css,CSS,.spinner-border,0,Unused
statistics.html,statistics.css,CSS,.sqlserver,0,Unused
statistics.html,statistics.css,CSS,.stats-card,0,Unused
statistics.html,statistics.css,CSS,.stats-icon,0,Unused
statistics.html,statistics.css,CSS,.stats-label,0,Unused
statistics.html,statistics.css,CSS,.stats-number,0,Unused
statistics.html,statistics.css,CSS,.stats-table,0,Unused
statistics.html,statistics.css,CSS,.status-indicator,0,Unused
statistics.html,statistics.css,CSS,.table,3,Used
statistics.html,statistics.css,CSS,.util,0,Unused
edit.html,edit.css,CSS,.Selector,0,Unused
edit.html,edit.css,CSS,._SimpleNamespaces,0,Unused
edit.html,edit.css,CSS,.btn,4,Used
edit.html,edit.css,CSS,.btn-group-actions,0,Unused
edit.html,edit.css,CSS,.card-header,1,Used
edit.html,edit.css,CSS,.card-title,2,Used
edit.html,edit.css,CSS,.col-md-6,0,Unused
edit.html,edit.css,CSS,.css,0,Unused
edit.html,edit.css,CSS,.current-tag-item,0,Unused
edit.html,edit.css,CSS,.current-tags,0,Unused
edit.html,edit.css,CSS,.current-tags-list,0,Unused
edit.html,edit.css,CSS,.current-tags-title,0,Unused
edit.html,edit.css,CSS,.db-type-icon,0,Unused
edit.html,edit.css,CSS,.db-type-option,0,Unused
edit.html,edit.css,CSS,.db-type-selector,0,Unused
edit.html,edit.css,CSS,.empty,0,Unused
edit.html,edit.css,CSS,.error-message,0,Unused
edit.html,edit.css,CSS,.fade-in,0,Unused
edit.html,edit.css,CSS,.field-group,0,Unused
edit.html,edit.css,CSS,.field-group-title,0,Unused
edit.html,edit.css,CSS,.form-control,5,Used
edit.html,edit.css,CSS,.form-group,0,Unused
edit.html,edit.css,CSS,.form-label,8,Used
edit.html,edit.css,CSS,.form-select,2,Used
edit.html,edit.css,CSS,.form-text,4,Used
edit.html,edit.css,CSS,.help-text,0,Unused
edit.html,edit.css,CSS,.instance-form,0,Unused
edit.html,edit.css,CSS,.invalid-feedback,0,Unused
edit.html,edit.css,CSS,.is-invalid,0,Unused
edit.html,edit.css,CSS,.is-valid,0,Unused
edit.html,edit.css,CSS,.loading-overlay,0,Unused
edit.html,edit.css,CSS,.oracle-sid-row,0,Unused
edit.html,edit.css,CSS,.port-database-row,0,Unused
edit.html,edit.css,CSS,.preview-area,0,Unused
edit.html,edit.css,CSS,.row,5,Used
edit.html,edit.css,CSS,.save-btn,0,Unused
edit.html,edit.css,CSS,.slide-in,0,Unused
edit.html,edit.css,CSS,.success-message,0,Unused
edit.html,edit.css,CSS,.tag-chip,0,Unused
edit.html,edit.css,CSS,.tag-preview,0,Unused
edit.html,edit.css,CSS,.tag-selector-area,0,Unused
edit.html,edit.css,CSS,.tag-selector-btn,0,Unused
edit.html,edit.css,CSS,.test-connection-btn,0,Unused
edit.html,edit.css,CSS,.test-result-card,0,Unused
edit.html,edit.css,CSS,.test-result-error,0,Unused
edit.html,edit.css,CSS,.test-result-success,0,Unused
edit.html,edit.css,CSS,.test-result-warning,0,Unused
edit.html,edit.css,CSS,.text-danger,5,Used
edit.html,edit.css,CSS,.util,0,Unused
edit.html,edit.css,CSS,.valid-feedback,0,Unused
edit.html,edit.css,CSS,.warning-message,0,Unused
detail.html,detail.css,CSS,.Selector,0,Unused
detail.html,detail.css,CSS,._SimpleNamespaces,0,Unused
detail.html,detail.css,CSS,.account-filter,0,Unused
detail.html,detail.css,CSS,.account-row,1,Used
detail.html,detail.css,CSS,.action-buttons,0,Unused
detail.html,detail.css,CSS,.btn,14,Used
detail.html,detail.css,CSS,.card-body,5,Used
detail.html,detail.css,CSS,.css,0,Unused
detail.html,detail.css,CSS,.db-type-badge,0,Unused
detail.html,detail.css,CSS,.deleted,0,Unused
detail.html,detail.css,CSS,.error,0,Unused
detail.html,detail.css,CSS,.error-message,0,Unused
detail.html,detail.css,CSS,.history-timeline,0,Unused
detail.html,detail.css,CSS,.instance-info-card,0,Unused
detail.html,detail.css,CSS,.loading-overlay,0,Unused
detail.html,detail.css,CSS,.modal-body,2,Used
detail.html,detail.css,CSS,.modal-dialog,2,Used
detail.html,detail.css,CSS,.offline,0,Unused
detail.html,detail.css,CSS,.online,0,Unused
detail.html,detail.css,CSS,.permission-detail-modal,0,Unused
detail.html,detail.css,CSS,.permission-item,0,Unused
detail.html,detail.css,CSS,.permission-viewer,0,Unused
detail.html,detail.css,CSS,.stats-card,0,Unused
detail.html,detail.css,CSS,.stats-label,0,Unused
detail.html,detail.css,CSS,.stats-number,0,Unused
detail.html,detail.css,CSS,.status-indicator,0,Unused
detail.html,detail.css,CSS,.success,0,Unused
detail.html,detail.css,CSS,.success-message,0,Unused
detail.html,detail.css,CSS,.test-result,0,Unused
detail.html,detail.css,CSS,.timeline,0,Unused
detail.html,detail.css,CSS,.timeline-content,0,Unused
detail.html,detail.css,CSS,.timeline-item,0,Unused
detail.html,detail.css,CSS,.timeline-marker,0,Unused
detail.html,detail.css,CSS,.unknown,0,Unused
detail.html,detail.css,CSS,.util,0,Unused
management.html,management.css,CSS,.Selector,0,Unused
management.html,management.css,CSS,._SimpleNamespaces,0,Unused
management.html,management.css,CSS,.bg-danger,1,Used
management.html,management.css,CSS,.bg-secondary,0,Unused
management.html,management.css,CSS,.bg-success,0,Unused
management.html,management.css,CSS,.bg-warning,0,Unused
management.html,management.css,CSS,.cancelled,0,Unused
management.html,management.css,CSS,.completed,0,Unused
management.html,management.css,CSS,.css,0,Unused
management.html,management.css,CSS,.failed,0,Unused
management.html,management.css,CSS,.filter-section,1,Used
management.html,management.css,CSS,.progress,0,Unused
management.html,management.css,CSS,.progress-bar,0,Unused
management.html,management.css,CSS,.running,0,Unused
management.html,management.css,CSS,.session-card,0,Unused
management.html,management.css,CSS,.status-badge,0,Unused
management.html,management.css,CSS,.text-danger,0,Unused
management.html,management.css,CSS,.text-success,0,Unused
management.html,management.css,CSS,.text-warning,0,Unused
management.html,management.css,CSS,.util,0,Unused
management.html,management.css,CSS,.Selector,0,Unused
management.html,management.css,CSS,._SimpleNamespaces,0,Unused
management.html,management.css,CSS,.action-buttons,1,Used
management.html,management.css,CSS,.active,0,Unused
management.html,management.css,CSS,.alert,0,Unused
management.html,management.css,CSS,.alert-danger,0,Unused
management.html,management.css,CSS,.alert-success,0,Unused
management.html,management.css,CSS,.alert-warning,0,Unused
management.html,management.css,CSS,.btn,6,Used
management.html,management.css,CSS,.btn-close,2,Used
management.html,management.css,CSS,.btn-danger,0,Unused
management.html,management.css,CSS,.btn-primary,2,Used
management.html,management.css,CSS,.btn-sm,2,Used
management.html,management.css,CSS,.btn-success,0,Unused
management.html,management.css,CSS,.btn-warning,0,Unused
management.html,management.css,CSS,.css,0,Unused
management.html,management.css,CSS,.disabled,0,Unused
management.html,management.css,CSS,.empty-state,1,Used
management.html,management.css,CSS,.fade-in,0,Unused
management.html,management.css,CSS,.field-description,0,Unused
management.html,management.css,CSS,.form-control,3,Used
management.html,management.css,CSS,.form-group,0,Unused
management.html,management.css,CSS,.form-label,5,Used
management.html,management.css,CSS,.form-select,2,Used
management.html,management.css,CSS,.invalid-feedback,0,Unused
management.html,management.css,CSS,.is-invalid,0,Unused
management.html,management.css,CSS,.is-valid,0,Unused
management.html,management.css,CSS,.loading-spinner,0,Unused
management.html,management.css,CSS,.loading-state,0,Unused
management.html,management.css,CSS,.modal-body,2,Used
management.html,management.css,CSS,.modal-content,2,Used
management.html,management.css,CSS,.modal-footer,2,Used
management.html,management.css,CSS,.modal-header,2,Used
management.html,management.css,CSS,.page-header,1,Used
management.html,management.css,CSS,.page-item,0,Unused
management.html,management.css,CSS,.page-link,0,Unused
management.html,management.css,CSS,.pagination,0,Unused
management.html,management.css,CSS,.permission-indicator,0,Unused
management.html,management.css,CSS,.required-field,0,Unused
management.html,management.css,CSS,.role-admin,0,Unused
management.html,management.css,CSS,.role-badge,1,Used
management.html,management.css,CSS,.role-user,0,Unused
management.html,management.css,CSS,.slide-in-right,0,Unused
management.html,management.css,CSS,.spinner-border,0,Unused
management.html,management.css,CSS,.status-active,0,Unused
management.html,management.css,CSS,.status-badge,1,Used
management.html,management.css,CSS,.status-inactive,0,Unused
management.html,management.css,CSS,.table,1,Used
management.html,management.css,CSS,.user-activity-description,0,Unused
management.html,management.css,CSS,.user-activity-item,0,Unused
management.html,management.css,CSS,.user-activity-time,0,Unused
management.html,management.css,CSS,.user-activity-timeline,0,Unused
management.html,management.css,CSS,.user-avatar,1,Used
management.html,management.css,CSS,.user-details,1,Used
management.html,management.css,CSS,.user-email,1,Used
management.html,management.css,CSS,.user-info,1,Used
management.html,management.css,CSS,.user-name,1,Used
management.html,management.css,CSS,.user-stats-chart,0,Unused
management.html,management.css,CSS,.user-status-slider,1,Used
management.html,management.css,CSS,.user-status-toggle,1,Used
management.html,management.css,CSS,.user-table,1,Used
management.html,management.css,CSS,.util,0,Unused
management.html,management.css,CSS,.valid-feedback,0,Unused
list.html,list.css,CSS,.Selector,0,Unused
list.html,list.css,CSS,._SimpleNamespaces,0,Unused
list.html,list.css,CSS,.action-buttons,0,Unused
list.html,list.css,CSS,.active,1,Used
list.html,list.css,CSS,.alert,0,Unused
list.html,list.css,CSS,.alert-danger,0,Unused
list.html,list.css,CSS,.alert-success,0,Unused
list.html,list.css,CSS,.alert-warning,0,Unused
list.html,list.css,CSS,.btn,13,Used
list.html,list.css,CSS,.btn-close,1,Used
list.html,list.css,CSS,.btn-danger,1,Used
list.html,list.css,CSS,.btn-outline-primary,3,Used
list.html,list.css,CSS,.btn-primary,2,Used
list.html,list.css,CSS,.btn-sm,0,Unused
list.html,list.css,CSS,.btn-success,0,Unused
list.html,list.css,CSS,.btn-warning,0,Unused
list.html,list.css,CSS,.card-body,2,Used
list.html,list.css,CSS,.credential-type-badge,0,Unused
list.html,list.css,CSS,.credentials-header,0,Unused
list.html,list.css,CSS,.credentials-table,0,Unused
list.html,list.css,CSS,.css,0,Unused
list.html,list.css,CSS,.disabled,2,Used
list.html,list.css,CSS,.empty-state,0,Unused
list.html,list.css,CSS,.fade-in,0,Unused
list.html,list.css,CSS,.form-control,1,Used
list.html,list.css,CSS,.form-label,4,Used
list.html,list.css,CSS,.form-select,1,Used
list.html,list.css,CSS,.loading-spinner,0,Unused
list.html,list.css,CSS,.loading-state,0,Unused
list.html,list.css,CSS,.modal-body,1,Used
list.html,list.css,CSS,.modal-content,1,Used
list.html,list.css,CSS,.modal-footer,1,Used
list.html,list.css,CSS,.modal-header,1,Used
list.html,list.css,CSS,.page-item,5,Used
list.html,list.css,CSS,.page-link,5,Used
list.html,list.css,CSS,.pagination,1,Used
list.html,list.css,CSS,.search-filter-card,0,Unused
list.html,list.css,CSS,.slide-in-right,0,Unused
list.html,list.css,CSS,.spinner-border,0,Unused
list.html,list.css,CSS,.status-active,0,Unused
list.html,list.css,CSS,.status-badge,0,Unused
list.html,list.css,CSS,.status-inactive,0,Unused
list.html,list.css,CSS,.table,1,Used
list.html,list.css,CSS,.type-api,0,Unused
list.html,list.css,CSS,.type-database,0,Unused
list.html,list.css,CSS,.type-ssh,0,Unused
list.html,list.css,CSS,.util,0,Unused
create.html,create.css,CSS,.Selector,0,Unused
create.html,create.css,CSS,._SimpleNamespaces,0,Unused
create.html,create.css,CSS,.alert,0,Unused
create.html,create.css,CSS,.alert-danger,0,Unused
create.html,create.css,CSS,.alert-success,0,Unused
create.html,create.css,CSS,.alert-warning,0,Unused
create.html,create.css,CSS,.btn,3,Used
create.html,create.css,CSS,.btn-group,0,Unused
create.html,create.css,CSS,.card-header,1,Used
create.html,create.css,CSS,.card-title,1,Used
create.html,create.css,CSS,.conditional-field,0,Unused
create.html,create.css,CSS,.credential-form,0,Unused
create.html,create.css,CSS,.credential-form-container,0,Unused
create.html,create.css,CSS,.credential-type-icon,0,Unused
create.html,create.css,CSS,.css,0,Unused
create.html,create.css,CSS,.db-type-field,0,Unused
create.html,create.css,CSS,.error-state,0,Unused
create.html,create.css,CSS,.fair,0,Unused
